word,before_honours,after_honours,jitter_val_one,jitter_val_two,jitter_one,jitter_two,label_class
2004,0.0017596782302664656,0.001142857142857143,0.13548706052824855,0.2255287147127092,5.419482421129942,11.27643573563546,nolabel
2008,0.003519356460532931,2.8571428571428574e-4,0.9977410722058266,0.8296690771821886,39.909642888233066,41.48345385910943,nolabel
aboriginal,5.027652086475615e-4,0.003285714285714286,0.7664462805259973,0.7158039996866137,30.65785122103989,35.790199984330684,label
abstract,2.5138260432378077e-4,1.4285714285714287e-4,0.7258857665583491,0.848971510771662,29.035430662333965,42.4485755385831,nolabel
academic,0.0057817998994469585,0.005571428571428572,0.591923990054056,0.7911206698045135,23.676959602162242,39.55603349022567,nolabel
access,2.5138260432378077e-4,7.142857142857143e-4,0.5002417915966362,0.9540077466517687,20.009671663865447,47.700387332588434,nolabel
acclaimed,7.541478129713424e-4,1.4285714285714287e-4,0.8598343492485583,0.998615903314203,34.39337396994233,49.93079516571015,nolabel
achievement,5.027652086475615e-4,2.8571428571428574e-4,0.18206222751177847,0.07970893452875316,7.282489100471139,3.985446726437658,nolabel
actor,0.0030165912518853697,5.714285714285715e-4,0.21391956158913672,0.22209880175068974,8.556782463565469,11.104940087534487,label
administration,0.00904977375565611,0.0064285714285714285,0.5851039276458323,0.0626300813164562,23.404157105833292,3.13150406582281,nolabel
adult,2.5138260432378077e-4,2.8571428571428574e-4,0.2762485072016716,0.8085849359631538,11.049940288066864,40.42924679815769,nolabel
advancement,0.002513826043237808,0.002142857142857143,0.9827711801044643,0.04935904871672392,39.31084720417857,2.467952435836196,nolabel
advances,7.541478129713424e-4,2.8571428571428574e-4,0.28996526659466326,0.16749726538546383,11.59861066378653,8.374863269273192,nolabel
adviser,5.027652086475615e-4,1.4285714285714287e-4,0.8996922322548926,0.7087227732408792,35.9876892901957,35.43613866204396,nolabel
advisory,0.001005530417295123,4.2857142857142855e-4,0.901856918586418,0.8093302468769252,36.07427674345672,40.46651234384626,nolabel
advocacy,0.0022624434389140274,2.8571428571428574e-4,0.08260614518076181,0.8210515971295536,3.3042458072304726,41.05257985647768,nolabel
advocate,0.008044243338360985,0.004285714285714286,0.6653036074712873,0.18570784735493362,26.61214429885149,9.285392367746681,nolabel
affairs,5.027652086475615e-4,0.0012857142857142856,0.6879323197063059,0.03215750330127776,27.517292788252234,1.6078751650638878,nolabel
aged,2.5138260432378077e-4,4.2857142857142855e-4,0.2601675835903734,0.20885999407619238,10.406703343614936,10.442999703809619,label
ageing,2.5138260432378077e-4,1.4285714285714287e-4,0.17942733806557953,0.7475931141525507,7.177093522623181,37.379655707627535,nolabel
aids,2.5138260432378077e-4,2.8571428571428574e-4,0.765487453667447,0.7579285730607808,30.61949814669788,37.89642865303904,nolabel
alcohol,2.5138260432378077e-4,1.4285714285714287e-4,0.14179783198051155,0.31113359285518527,5.671913279220462,15.556679642759264,nolabel
althlete,0.0022624434389140274,0.0014285714285714286,0.06887181173078716,0.5411325725726783,2.7548724692314863,27.056628628633916,nolabel
america,2.5138260432378077e-4,2.8571428571428574e-4,0.5035626688040793,0.576607754221186,20.142506752163172,28.830387711059302,nolabel
analysis,2.5138260432378077e-4,2.8571428571428574e-4,0.36316004395484924,0.5777312149293721,14.52640175819397,28.886560746468604,nolabel
anglican,2.5138260432378077e-4,2.8571428571428574e-4,0.49067141325213015,0.8174824216403067,19.626856530085206,40.874121082015336,nolabel
anti,2.5138260432378077e-4,1.4285714285714287e-4,0.3786850548349321,0.5075415405444801,15.147402193397284,25.377077027224004,nolabel
archaeology,5.027652086475615e-4,1.4285714285714287e-4,0.16173767065629363,0.33717307122424245,6.469506826251745,16.858653561212122,nolabel
architecture,5.027652086475615e-4,8.571428571428571e-4,0.9607965522445738,0.6043489747680724,38.43186208978295,30.21744873840362,nolabel
arcitecture,2.5138260432378077e-4,1.4285714285714287e-4,0.48677591956220567,0.30061521008610725,19.471036782488227,15.030760504305363,nolabel
army,7.541478129713424e-4,4.2857142857142855e-4,0.1318866997025907,0.39494227594695985,5.275467988103628,19.747113797347993,nolabel
art,7.541478129713424e-4,0.003857142857142857,0.27737583173438907,0.09385395469143987,11.095033269375563,4.692697734571993,label
artist,0.0015082956259426848,5.714285714285715e-4,0.07910802331753075,0.6231201160699129,3.16432093270123,31.156005803495646,nolabel
artistic,0.001256913021618904,8.571428571428571e-4,0.6933521521277726,0.3249289244413376,27.734086085110903,16.24644622206688,nolabel
artists,0.0017596782302664656,7.142857142857143e-4,0.326212857151404,0.6345973091665655,13.048514286056161,31.729865458328277,nolabel
arts,0.016339869281045753,0.013857142857142858,0.8788766907528043,0.11593152466230094,35.15506763011217,5.796576233115047,nolabel
assembly,0.001005530417295123,1.4285714285714287e-4,0.8003560604993254,0.8700046585872769,32.014242419973016,43.50023292936385,nolabel
association,2.5138260432378077e-4,8.571428571428571e-4,0.08455468760803342,0.8728744317777455,3.3821875043213367,43.643721588887274,nolabel
associations,0.0015082956259426848,5.714285714285715e-4,0.6907095306087285,0.33534630574285984,27.62838122434914,16.767315287142992,nolabel
asylum,5.027652086475615e-4,2.8571428571428574e-4,0.11419781157746911,0.6266416325233877,4.567912463098764,31.332081626169384,nolabel
athens,0.0017596782302664656,0.001142857142857143,0.3071538587100804,0.8165161504875869,12.286154348403215,40.82580752437934,nolabel
athlete,0.0015082956259426848,1.4285714285714287e-4,0.845773390494287,0.054792651906609535,33.83093561977148,2.7396325953304768,label
australia,0.012317747611865259,0.007714285714285714,0.5562924379482865,0.5375381992198527,22.25169751793146,26.876909960992634,nolabel
australia's,0.001005530417295123,2.8571428571428574e-4,0.2733491500839591,0.5149113847874105,10.933966003358364,25.745569239370525,nolabel
australian,0.007038712921065862,0.012571428571428572,0.3784390762448311,0.26377852028235793,15.137563049793243,13.188926014117897,nolabel
australians,5.027652086475615e-4,1.4285714285714287e-4,0.844061492709443,0.6494041241239756,33.76245970837772,32.47020620619878,nolabel
author,0.005530417295123178,0.003142857142857143,0.6697361257392913,0.159400348784402,26.789445029571652,7.970017439220101,nolabel
aviation,2.5138260432378077e-4,4.2857142857142855e-4,0.6272298304829746,0.5545901819132268,25.089193219318986,27.729509095661342,nolabel
award,2.5138260432378077e-4,4.2857142857142855e-4,0.9163621021434665,0.7511847477871925,36.65448408573866,37.55923738935962,nolabel
awareness,0.001256913021618904,0.002,0.9513565737288445,0.7835978253278881,38.05426294915378,39.17989126639441,nolabel
ballet,7.541478129713424e-4,8.571428571428571e-4,0.5006342395208776,0.4488531514070928,20.025369580835104,22.44265757035464,nolabel
based,2.5138260432378077e-4,1.4285714285714287e-4,0.021223651245236397,0.7254612005781382,0.8489460498094559,36.27306002890691,nolabel
basketball,0.001005530417295123,2.8571428571428574e-4,0.5053491231519729,0.9987908478360623,20.213964926078916,49.939542391803116,nolabel
beijing,0.003519356460532931,2.8571428571428574e-4,0.043283878127112985,0.697557729203254,1.7313551250845194,34.8778864601627,label
biochemistry,2.5138260432378077e-4,1.4285714285714287e-4,0.5254863176960498,0.42516264016740024,21.019452707841992,21.258132008370012,nolabel
biomedical,7.541478129713424e-4,2.8571428571428574e-4,0.7563728059176356,0.7428781813941896,30.254912236705422,37.14390906970948,nolabel
blind,2.5138260432378077e-4,1.4285714285714287e-4,0.09314102097414434,0.45204787072725594,3.7256408389657736,22.602393536362797,nolabel
board,2.5138260432378077e-4,1.4285714285714287e-4,0.47402304294519126,0.31335054663941264,18.96092171780765,15.667527331970632,nolabel
bodies,5.027652086475615e-4,7.142857142857143e-4,0.4825895291287452,0.08402688312344253,19.303581165149808,4.2013441561721265,nolabel
botanical,2.5138260432378077e-4,5.714285714285715e-4,0.5092943122144789,0.6404230729676783,20.371772488579154,32.021153648383915,nolabel
brain,5.027652086475615e-4,1.4285714285714287e-4,0.2423571958206594,0.20197941339574754,9.694287832826376,10.098970669787377,nolabel
breast,7.541478129713424e-4,7.142857142857143e-4,0.32621521851979196,0.970975516596809,13.048608740791678,48.54877582984045,nolabel
broad,2.5138260432378077e-4,2.8571428571428574e-4,0.5244672070257366,0.9598617318551987,20.978688281029463,47.99308659275994,nolabel
broadcasting,0.004524886877828055,8.571428571428571e-4,0.11970621510408819,0.7607035138644278,4.7882486041635275,38.03517569322139,label
business,0.0030165912518853697,0.002,0.10977191547863185,0.44335981900803745,4.390876619145274,22.167990950401872,nolabel
cancer,0.002765208647561589,0.0017142857142857142,0.851956220343709,0.7436317021492869,34.07824881374836,37.18158510746434,nolabel
cancers,2.5138260432378077e-4,1.4285714285714287e-4,0.954508152557537,0.7244646679610014,38.18032610230148,36.22323339805007,nolabel
capital,5.027652086475615e-4,4.2857142857142855e-4,0.7961098889354616,0.7317725918255746,31.844395557418466,36.58862959127873,nolabel
care,0.002011060834590246,0.003285714285714286,0.9503679629415274,0.8875332421157509,38.014718517661095,44.376662105787545,label
central,2.5138260432378077e-4,2.8571428571428574e-4,0.08310977811925113,0.6610685777850449,3.3243911247700453,33.053428889252245,nolabel
chamber,5.027652086475615e-4,1.4285714285714287e-4,0.7227599015459418,0.3827551093418151,28.910396061837673,19.137755467090756,nolabel
champion,5.027652086475615e-4,4.2857142857142855e-4,0.18111481540836394,0.3836796162649989,7.2445926163345575,19.183980813249946,nolabel
charitable,0.005279034690799397,0.002285714285714286,0.8758595399558544,0.6026953852269799,35.03438159823418,30.134769261348993,nolabel
chemistry,5.027652086475615e-4,1.4285714285714287e-4,0.5753010613843799,0.9624149147421122,23.012042455375195,48.12074573710561,nolabel
child,0.001005530417295123,0.001142857142857143,0.7923939162865281,0.6985372696071863,31.695756651461124,34.926863480359316,nolabel
childhood,2.5138260432378077e-4,2.8571428571428574e-4,0.3352054867427796,0.5802215742878616,13.408219469711185,29.01107871439308,nolabel
children,0.002513826043237808,0.004,0.28431932465173304,0.635677982121706,11.372772986069322,31.7838991060853,label
church,7.541478129713424e-4,4.2857142857142855e-4,0.14940480887889862,0.6538574711885303,5.976192355155945,32.692873559426516,nolabel
clean,2.5138260432378077e-4,2.8571428571428574e-4,0.9737511854618788,0.11741088167764246,38.95004741847515,5.870544083882123,nolabel
clinical,5.027652086475615e-4,4.2857142857142855e-4,0.9977108913008124,0.9640636162366718,39.908435652032495,48.20318081183359,nolabel
clinician,2.5138260432378077e-4,5.714285714285715e-4,0.7887174808420241,0.1840146032627672,31.548699233680964,9.20073016313836,nolabel
clothing,7.541478129713424e-4,1.4285714285714287e-4,0.33971408125944436,0.07799456641077995,13.588563250377774,3.8997283205389977,nolabel
coach,0.0032679738562091504,7.142857142857143e-4,0.3209932374302298,0.5909401488024741,12.839729497209191,29.547007440123707,label
coast,2.5138260432378077e-4,2.8571428571428574e-4,0.8247690103016794,0.4174413359723985,32.990760412067175,20.872066798619926,nolabel
college,2.5138260432378077e-4,1.4285714285714287e-4,0.9737441940233111,0.6853784793056548,38.949767760932446,34.26892396528274,nolabel
commander,2.5138260432378077e-4,1.4285714285714287e-4,0.44398030498996377,0.3488911536987871,17.75921219959855,17.444557684939355,nolabel
commentator,0.001005530417295123,4.2857142857142855e-4,0.37756665190681815,0.07042664987966418,15.102666076272726,3.521332493983209,nolabel
commercial,2.5138260432378077e-4,1.4285714285714287e-4,0.1304556739050895,0.9576805895194411,5.21822695620358,47.884029475972056,nolabel
commitment,5.027652086475615e-4,4.2857142857142855e-4,0.021866601426154375,0.5513728393707424,0.874664057046175,27.568641968537122,nolabel
communities,5.027652086475615e-4,5.714285714285715e-4,0.5985094029456377,0.46095507428981364,23.940376117825508,23.047753714490682,nolabel
community,0.029914529914529916,0.035,0.7442135917954147,0.7570417677052319,29.768543671816587,37.852088385261595,nolabel
comparative,2.5138260432378077e-4,1.4285714285714287e-4,0.06700340053066611,0.1361131127923727,2.6801360212266445,6.805655639618635,nolabel
competitor,0.001005530417295123,5.714285714285715e-4,0.9074781036470085,0.5631734256166965,36.29912414588034,28.158671280834824,nolabel
composer,7.541478129713424e-4,5.714285714285715e-4,0.19722078531049192,0.02710792445577681,7.888831412419677,1.3553962227888405,nolabel
computer,2.5138260432378077e-4,1.4285714285714287e-4,0.2825465190690011,0.657827909803018,11.301860762760043,32.8913954901509,nolabel
concern,2.5138260432378077e-4,1.4285714285714287e-4,0.6011926815845072,0.4304391329642385,24.04770726338029,21.521956648211926,nolabel
conductor,2.5138260432378077e-4,1.4285714285714287e-4,0.969460240798071,0.1096326180268079,38.77840963192284,5.481630901340395,nolabel
conflict,5.027652086475615e-4,1.4285714285714287e-4,0.4615003364160657,0.3938117001671344,18.460013456642628,19.69058500835672,nolabel
conservation,0.002011060834590246,0.0018571428571428571,0.024810063652694225,0.6549605487380177,0.992402546107769,32.748027436900884,nolabel
contemporary,5.027652086475615e-4,7.142857142857143e-4,0.29862669738940895,0.06392932194285095,11.945067895576358,3.1964660971425474,nolabel
contribution,0.007541478129713424,0.0034285714285714284,0.049664729507640004,0.36228550993837416,1.9865891803056002,18.114275496918708,nolabel
contributor,7.541478129713424e-4,0.0015714285714285715,0.804488581372425,0.9771757209673524,32.179543254897,48.85878604836762,nolabel
control,2.5138260432378077e-4,2.8571428571428574e-4,0.03070451971143484,0.9518502554856241,1.2281807884573936,47.592512774281204,nolabel
corporate,5.027652086475615e-4,4.2857142857142855e-4,0.6248541129752994,0.37844488862901926,24.994164519011974,18.922244431450963,nolabel
corporations,2.5138260432378077e-4,1.4285714285714287e-4,0.1575690561439842,0.8799726825673133,6.302762245759368,43.998634128365666,nolabel
council,2.5138260432378077e-4,7.142857142857143e-4,0.4105513214599341,0.4009121819399297,16.422052858397365,20.045609096996486,nolabel
countries,5.027652086475615e-4,4.2857142857142855e-4,0.8189828200265765,0.11168485856615007,32.75931280106306,5.5842429283075035,nolabel
country,2.5138260432378077e-4,1.4285714285714287e-4,0.6718577046412975,0.9850906969513744,26.8743081856519,49.25453484756872,nolabel
court,5.027652086475615e-4,1.4285714285714287e-4,0.9573464402928948,0.10865166620351374,38.293857611715794,5.432583310175687,nolabel
cricket,0.001005530417295123,1.4285714285714287e-4,0.16245614364743233,0.11833310383372009,6.498245745897293,5.916655191686004,nolabel
critic,2.5138260432378077e-4,2.8571428571428574e-4,0.9327358235605061,0.3236463931389153,37.309432942420244,16.182319656945765,nolabel
cross,2.5138260432378077e-4,2.8571428571428574e-4,0.04536477290093899,0.5034060790203512,1.8145909160375595,25.17030395101756,nolabel
cultural,0.0030165912518853697,0.004285714285714286,0.30214846041053534,0.017825041664764285,12.085938416421413,0.8912520832382143,nolabel
culture,2.5138260432378077e-4,0.0014285714285714286,0.949526336742565,0.9597197950351983,37.9810534697026,47.98598975175992,nolabel
cure,2.5138260432378077e-4,1.4285714285714287e-4,0.6259579749312252,0.6685142531059682,25.038318997249007,33.42571265529841,nolabel
curriculum,2.5138260432378077e-4,4.2857142857142855e-4,0.24795424775220454,0.49462135368958116,9.918169910088181,24.731067684479058,nolabel
dance,7.541478129713424e-4,4.2857142857142855e-4,0.9358211376238614,0.8493562736548483,37.43284550495446,42.46781368274242,nolabel
day,2.5138260432378077e-4,0.010285714285714285,0.7514764650259167,0.5004122531972826,30.059058601036668,25.020612659864128,nolabel
debate,2.5138260432378077e-4,8.571428571428571e-4,0.037702355068176985,0.8569661448709667,1.5080942027270794,42.848307243548334,nolabel
defence,0.001256913021618904,8.571428571428571e-4,0.5843262854032218,0.6275684721767902,23.373051416128874,31.378423608839512,nolabel
delivery,5.027652086475615e-4,7.142857142857143e-4,0.1548262492287904,0.1755792386829853,6.193049969151616,8.778961934149265,nolabel
democrats,2.5138260432378077e-4,1.4285714285714287e-4,0.26459878240711987,0.27782041882164776,10.583951296284795,13.891020941082388,nolabel
design,0.0015082956259426848,4.2857142857142855e-4,0.08161085681058466,0.4768898955080658,3.2644342724233866,23.84449477540329,nolabel
developing,0.001256913021618904,8.571428571428571e-4,0.6386144037824124,0.35829550749622285,25.544576151296496,17.914775374811143,nolabel
development,0.008295625942684766,0.007571428571428572,0.7852924098260701,0.013437094632536173,31.411696393042803,0.6718547316268086,nolabel
diabetes,2.5138260432378077e-4,2.8571428571428574e-4,0.24104809598065913,0.8660871717147529,9.641923839226365,43.304358585737646,nolabel
diplomatic,5.027652086475615e-4,2.8571428571428574e-4,0.13088334584608674,0.22421478270553052,5.23533383384347,11.210739135276526,nolabel
director,0.002011060834590246,0.0017142857142857142,0.034423502162098885,0.09094910719431937,1.3769400864839554,4.547455359715968,nolabel
disability,0.001256913021618904,0.002142857142857143,0.3914161992724985,0.5096968999132514,15.65664797089994,25.48484499566257,label
disadvantaged,0.001005530417295123,2.8571428571428574e-4,0.07778836810030043,0.5071140138898045,3.1115347240120173,25.355700694490224,nolabel
discovery,2.5138260432378077e-4,1.4285714285714287e-4,0.08007958298549056,0.7713466787245125,3.2031833194196224,38.56733393622562,nolabel
discrimination,2.5138260432378077e-4,4.2857142857142855e-4,0.4613833259791136,0.5920173455961049,18.455333039164543,29.600867279805243,nolabel
diseases,2.5138260432378077e-4,4.2857142857142855e-4,0.03320631431415677,0.4038943040650338,1.3282525725662708,20.19471520325169,nolabel
diverse,2.5138260432378077e-4,4.2857142857142855e-4,0.5099669613409787,0.1612810343503952,20.39867845363915,8.06405171751976,nolabel
drug,7.541478129713424e-4,2.8571428571428574e-4,0.06855354970321059,0.23212711024098098,2.7421419881284237,11.60635551204905,nolabel
east,2.5138260432378077e-4,5.714285714285715e-4,0.9884858522564173,0.28449000092223287,39.53943409025669,14.224500046111643,nolabel
economic,0.001005530417295123,0.0012857142857142856,0.18062142375856638,0.5651356677990407,7.224856950342655,28.256783389952034,nolabel
editor,5.027652086475615e-4,2.8571428571428574e-4,0.30172280920669436,0.9938918277621269,12.068912368267775,49.694591388106346,nolabel
education,0.0196078431372549,0.01757142857142857,0.2897494768258184,0.062266393564641476,11.589979073032737,3.113319678232074,nolabel
educational,0.0017596782302664656,0.0014285714285714286,0.1354114473797381,0.3008912920486182,5.416457895189524,15.04456460243091,nolabel
educator,5.027652086475615e-4,0.001,0.12334172474220395,0.8306137213949114,4.933668989688158,41.53068606974557,label
electronics,2.5138260432378077e-4,1.4285714285714287e-4,0.39030909771099687,0.6101087466813624,15.612363908439875,30.50543733406812,nolabel
emerging,7.541478129713424e-4,7.142857142857143e-4,0.5862459209747612,0.9236092616338283,23.44983683899045,46.180463081691414,nolabel
employment,2.5138260432378077e-4,7.142857142857143e-4,0.6789662356022745,0.23339147167280316,27.15864942409098,11.669573583640158,nolabel
empowerment,2.5138260432378077e-4,1.4285714285714287e-4,0.3448453019373119,0.32926282030530274,13.793812077492476,16.463141015265137,nolabel
encouragement,2.5138260432378077e-4,7.142857142857143e-4,0.9429206177592278,0.6805865757633001,37.71682471036911,34.029328788165,nolabel
encouraging,5.027652086475615e-4,5.714285714285715e-4,0.3772545224055648,0.23457129369489849,15.090180896222591,11.728564684744924,nolabel
energy,5.027652086475615e-4,4.2857142857142855e-4,0.08787946752272546,0.03828312922269106,3.5151787009090185,1.914156461134553,nolabel
engineering,5.027652086475615e-4,7.142857142857143e-4,0.592086429009214,0.5085825312417,23.68345716036856,25.429126562085003,nolabel
entertainer,0.0022624434389140274,0.0018571428571428571,0.4984100826550275,0.5600077949929982,19.9364033062011,28.000389749649912,nolabel
environment,0.0017596782302664656,8.571428571428571e-4,0.8003858313895762,0.9165321495383978,32.01543325558305,45.82660747691989,nolabel
environmental,0.001005530417295123,0.001,0.21172368270345032,0.2887613244820386,8.468947308138013,14.43806622410193,nolabel
epidemiology,2.5138260432378077e-4,5.714285714285715e-4,0.8379744435660541,0.11079207016155124,33.518977742642164,5.539603508077562,nolabel
equal,2.5138260432378077e-4,5.714285714285715e-4,0.0481711293105036,0.1331197323743254,1.926845172420144,6.65598661871627,nolabel
